"","Month_Yr","SUBURB","n"
"8028","2020-04","MEADOW HEIGHTS",8
"8029","2020-04","MELBOURNE",30
"8030","2020-04","MELTON",5
"8031","2020-04","MELTON SOUTH",9
"8032","2020-04","MELTON WEST",8
"8033","2020-04","MENTONE",7
"8034","2020-04","MENZIES CREEK",1
"8035","2020-04","MERNDA",23
"8036","2020-04","MICKLEHAM",10
"8037","2020-04","MIDDLE PARK",3
"8038","2020-04","MILL PARK",15
"8039","2020-04","MILLGROVE",2
"8040","2020-04","MITCHAM",19
"8041","2020-04","MONBULK",5
"8042","2020-04","MONT ALBERT",1
"8043","2020-04","MONT ALBERT NORTH",1
"8044","2020-04","MONTMORENCY",9
"8045","2020-04","MONTROSE",11
"8046","2020-04","MOONEE PONDS",7
"8047","2020-04","MOORABBIN",5
"8048","2020-04","MOOROOLBARK",16
"8049","2020-04","MORDIALLOC",6
"8050","2020-04","MORNINGTON",20
"8051","2020-04","MOUNT ELIZA",16
"8052","2020-04","MOUNT EVELYN",6
"8053","2020-04","MOUNT MARTHA",13
"8054","2020-04","MOUNT WAVERLEY",9
"8055","2020-04","MULGRAVE",9
"8056","2020-04","MURRUMBEENA",3
"8057","2020-04","NAR NAR GOON",1
"8058","2020-04","NAR NAR GOON NORTH",1
"8059","2020-04","NARRE WARREN",24
"8060","2020-04","NARRE WARREN NORTH",1
"8061","2020-04","NARRE WARREN SOUTH",11
"8062","2020-04","NEWPORT",13
"8063","2020-04","NIDDRIE",4
"8064","2020-04","NOBLE PARK",22
"8065","2020-04","NOBLE PARK NORTH",2
"8066","2020-04","NORTH MELBOURNE",8
"8067","2020-04","NORTH WARRANDYTE",1
"8068","2020-04","NORTHCOTE",12
"8069","2020-04","NOTTING HILL",1
"8070","2020-04","NUNAWADING",10
"8071","2020-04","OAK PARK",10
"8072","2020-04","OAKLEIGH",11
"8073","2020-04","OAKLEIGH EAST",6
"8074","2020-04","OAKLEIGH SOUTH",3
"8075","2020-04","OFFICER",21
"8076","2020-04","ORMOND",5
"8077","2020-04","PAKENHAM",57
"8078","2020-04","PARK ORCHARDS",2
"8079","2020-04","PARKDALE",9
"8080","2020-04","PARKVILLE",3
"8081","2020-04","PASCOE VALE",11
"8082","2020-04","PASCOE VALE SOUTH",2
"8083","2020-04","PATTERSON LAKES",2
"8084","2020-04","PEARCEDALE",3
"8085","2020-04","POINT COOK",25
"8086","2020-04","PORT MELBOURNE",16
"8087","2020-04","PORTSEA",1
"8088","2020-04","PRAHRAN",17
"8089","2020-04","PRESTON",25
"8090","2020-04","RED HILL",1
"8091","2020-04","RESERVOIR",31
"8092","2020-04","RICHMOND",22
"8093","2020-04","RINGWOOD",14
"8094","2020-04","RINGWOOD EAST",8
"8095","2020-04","RINGWOOD NORTH",4
"8096","2020-04","RIPPONLEA",2
"8097","2020-04","ROCKBANK",1
"8098","2020-04","ROSANNA",2
"8099","2020-04","ROSEBUD",19
"8100","2020-04","ROWVILLE",23
"8101","2020-04","ROXBURGH PARK",14
"8102","2020-04","RYE",13
"8103","2020-04","SAFETY BEACH",4
"8104","2020-04","SANDHURST",6
"8105","2020-04","SANDRINGHAM",5
"8106","2020-04","SASSAFRAS",1
"8107","2020-04","SCORESBY",3
"8108","2020-04","SEAFORD",17
"8109","2020-04","SEAHOLME",2
"8110","2020-04","SEDDON",5
"8111","2020-04","SELBY",2
"8112","2020-04","SEVILLE",2
"8113","2020-04","SILVAN",1
"8114","2020-04","SKYE",5
"8115","2020-04","SMITHS GULLY",2
"8116","2020-04","SOMERS",1
"8117","2020-04","SOMERVILLE",9
"8118","2020-04","SORRENTO",1
"8119","2020-04","SOUTH KINGSVILLE",3
"8120","2020-04","SOUTH MELBOURNE",8
"8121","2020-04","SOUTH MORANG",18
"8122","2020-04","SOUTH YARRA",23
"8123","2020-04","SOUTHBANK",31
"8124","2020-04","SPOTSWOOD",5
"8125","2020-04","SPRINGVALE",6
"8126","2020-04","SPRINGVALE SOUTH",2
"8127","2020-04","ST ALBANS",18
"8128","2020-04","ST HELENA",2
"8129","2020-04","ST KILDA",22
"8130","2020-04","ST KILDA EAST",12
"8131","2020-04","ST KILDA WEST",7
"8132","2020-04","STRATHMORE",5
"8133","2020-04","SUNBURY",35
"8134","2020-04","SUNSHINE",8
"8135","2020-04","SUNSHINE NORTH",5
"8136","2020-04","SUNSHINE WEST",4
"8137","2020-04","SURREY HILLS",8
"8138","2020-04","SYDENHAM",2
"8139","2020-04","TARNEIT",29
"8140","2020-04","TAYLORS HILL",5
"8141","2020-04","TAYLORS LAKES",4
"8142","2020-04","TECOMA",1
"8143","2020-04","TEMPLESTOWE",11
"8144","2020-04","TEMPLESTOWE LOWER",7
"8145","2020-04","THE BASIN",2
"8146","2020-04","THOMASTOWN",8
"8147","2020-04","THORNBURY",15
"8148","2020-04","TOORADIN",1
"8149","2020-04","TOORAK",4
"8150","2020-04","TOOTGAROOK",1
"8151","2020-04","TRAVANCORE",5
"8152","2020-04","TRUGANINA",15
"8153","2020-04","TULLAMARINE",5
"8154","2020-04","TYABB",2
"8155","2020-04","UPPER FERNTREE GULLY",1
"8156","2020-04","UPWEY",4
"8157","2020-04","VERMONT",8
"8158","2020-04","VERMONT SOUTH",8
"8159","2020-04","VIEWBANK",1
"8160","2020-04","WANTIRNA",6
"8161","2020-04","WANTIRNA SOUTH",8
"8162","2020-04","WARRANDYTE",3
"8163","2020-04","WARRANWOOD",1
"8164","2020-04","WATERWAYS",2
"8165","2020-04","WATSONIA",6
"8166","2020-04","WATSONIA NORTH",1
"8167","2020-04","WATTLE GLEN",2
"8168","2020-04","WERRIBEE",37
"8169","2020-04","WERRIBEE SOUTH",1
"8170","2020-04","WEST FOOTSCRAY",12
"8171","2020-04","WEST MELBOURNE",3
"8172","2020-04","WESTMEADOWS",5
"8173","2020-04","WHEELERS HILL",5
"8174","2020-04","WHITTLESEA",5
"8175","2020-04","WILLIAMS LANDING",10
"8176","2020-04","WILLIAMSTOWN",15
"8177","2020-04","WILLIAMSTOWN NORTH",1
"8178","2020-04","WINDSOR",2
"8179","2020-04","WOLLERT",22
"8180","2020-04","WONGA PARK",2
"8181","2020-04","WYNDHAM VALE",7
"8182","2020-04","YALLAMBIE",1
"8183","2020-04","YARRA GLEN",3
"8184","2020-04","YARRA JUNCTION",5
"8185","2020-04","YARRAMBAT",1
"8186","2020-04","YARRAVILLE",11
"8187","2020-04","YELLINGBO",1
"8188","2020-05","ABBOTSFORD",5
"8189","2020-05","ABERFELDIE",3
"8190","2020-05","AINTREE",4
"8191","2020-05","AIRPORT WEST",14
"8192","2020-05","ALBANVALE",3
"8193","2020-05","ALBERT PARK",5
"8194","2020-05","ALBION",4
"8195","2020-05","ALPHINGTON",1
"8196","2020-05","ALTONA",12
"8197","2020-05","ALTONA MEADOWS",8
"8198","2020-05","ALTONA NORTH",13
"8199","2020-05","ARMADALE",3
"8200","2020-05","ARTHURS SEAT",1
"8201","2020-05","ASCOT VALE",19
"8202","2020-05","ASHBURTON",4
"8203","2020-05","ASHWOOD",4
"8204","2020-05","ASPENDALE",5
"8205","2020-05","ASPENDALE GARDENS",3
"8206","2020-05","ATTWOOD",5
"8207","2020-05","AVONDALE HEIGHTS",5
"8208","2020-05","AVONSLEIGH",1
"8209","2020-05","BALACLAVA",1
"8210","2020-05","BALNARRING",1
"8211","2020-05","BALWYN",5
"8212","2020-05","BALWYN NORTH",20
"8213","2020-05","BAXTER",2
"8214","2020-05","BAYSWATER",17
"8215","2020-05","BAYSWATER NORTH",10
"8216","2020-05","BEACONSFIELD",9
"8217","2020-05","BEACONSFIELD UPPER",3
"8218","2020-05","BEAUMARIS",9
"8219","2020-05","BELGRAVE",3
"8220","2020-05","BELGRAVE HEIGHTS",1
"8221","2020-05","BELLFIELD",3
"8222","2020-05","BENTLEIGH",12
"8223","2020-05","BENTLEIGH EAST",21
"8224","2020-05","BERWICK",36
"8225","2020-05","BITTERN",2
"8226","2020-05","BLACK ROCK",4
"8227","2020-05","BLACKBURN",18
"8228","2020-05","BLACKBURN NORTH",8
"8229","2020-05","BLACKBURN SOUTH",7
"8230","2020-05","BLAIRGOWRIE",7
"8231","2020-05","BLIND BIGHT",1
"8232","2020-05","BONBEACH",8
"8233","2020-05","BORONIA",29
"8234","2020-05","BOTANIC RIDGE",3
"8235","2020-05","BOX HILL",7
"8236","2020-05","BOX HILL NORTH",8
"8237","2020-05","BOX HILL SOUTH",4
"8238","2020-05","BRAYBROOK",4
"8239","2020-05","BRIAR HILL",4
"8240","2020-05","BRIGHTON",16
"8241","2020-05","BRIGHTON EAST",2
"8242","2020-05","BROADMEADOWS",7
"8243","2020-05","BROOKFIELD",9
"8244","2020-05","BROOKLYN",1
"8245","2020-05","BRUNSWICK",24
"8246","2020-05","BRUNSWICK EAST",8
"8247","2020-05","BRUNSWICK WEST",11
"8248","2020-05","BULLEEN",8
"8249","2020-05","BUNDOORA",20
"8250","2020-05","BUNYIP",4
"8251","2020-05","BURNSIDE",2
"8252","2020-05","BURNSIDE HEIGHTS",4
"8253","2020-05","BURWOOD",7
"8254","2020-05","BURWOOD EAST",5
"8255","2020-05","CAIRNLEA",6
"8256","2020-05","CAMBERWELL",10
"8257","2020-05","CAMPBELLFIELD",1
"8258","2020-05","CANNONS CREEK",1
"8259","2020-05","CANTERBURY",6
"8260","2020-05","CAPE SCHANCK",1
"8261","2020-05","CAPEL SOUND",3
"8262","2020-05","CARLTON",10
"8263","2020-05","CARLTON NORTH",8
"8264","2020-05","CARNEGIE",17
"8265","2020-05","CAROLINE SPRINGS",23
"8266","2020-05","CARRUM",4
"8267","2020-05","CARRUM DOWNS",27
"8268","2020-05","CAULFIELD",6
"8269","2020-05","CAULFIELD EAST",1
"8270","2020-05","CAULFIELD NORTH",9
"8271","2020-05","CAULFIELD SOUTH",4
"8272","2020-05","CHADSTONE",12
"8273","2020-05","CHELSEA",8
"8274","2020-05","CHELSEA HEIGHTS",2
"8275","2020-05","CHELTENHAM",13
"8276","2020-05","CHIRNSIDE PARK",10
"8277","2020-05","CLARINDA",2
"8278","2020-05","CLAYTON",8
"8279","2020-05","CLAYTON SOUTH",5
"8280","2020-05","CLIFTON HILL",5
"8281","2020-05","CLYDE",9
"8282","2020-05","CLYDE NORTH",25
"8283","2020-05","COBBLEBANK",2
"8284","2020-05","COBURG",23
"8285","2020-05","COBURG NORTH",4
"8286","2020-05","COCKATOO",4
"8287","2020-05","COLDSTREAM",2
"8288","2020-05","COLLINGWOOD",4
"8289","2020-05","COOLAROO",1
"8290","2020-05","CRAIGIEBURN",41
"8291","2020-05","CRANBOURNE",22
"8292","2020-05","CRANBOURNE EAST",12
"8293","2020-05","CRANBOURNE NORTH",13
"8294","2020-05","CRANBOURNE WEST",16
"8295","2020-05","CREMORNE",1
"8296","2020-05","CRIB POINT",1
"8297","2020-05","CROYDON",23
"8298","2020-05","CROYDON HILLS",6
"8299","2020-05","CROYDON NORTH",5
"8300","2020-05","CROYDON SOUTH",3
"8301","2020-05","DALLAS",1
"8302","2020-05","DANDENONG",20
"8303","2020-05","DANDENONG NORTH",8
"8304","2020-05","DEANSIDE",1
"8305","2020-05","DEER PARK",9
"8306","2020-05","DELAHEY",3
"8307","2020-05","DERRIMUT",4
"8308","2020-05","DIAMOND CREEK",11
"8309","2020-05","DIGGERS REST",4
"8310","2020-05","DINGLEY VILLAGE",6
"8311","2020-05","DOCKLANDS",15
"8312","2020-05","DONCASTER",16
"8313","2020-05","DONCASTER EAST",19
"8314","2020-05","DONVALE",8
"8315","2020-05","DOREEN",27
"8316","2020-05","DOVETON",6
"8317","2020-05","DROMANA",3
"8318","2020-05","EAGLEMONT",2
"8319","2020-05","EAST MELBOURNE",6
"8320","2020-05","EAST WARBURTON",2
"8321","2020-05","EDEN PARK",2
"8322","2020-05","EDITHVALE",10
"8323","2020-05","ELSTERNWICK",7
"8324","2020-05","ELTHAM",12
"8325","2020-05","ELTHAM NORTH",1
"8326","2020-05","ELWOOD",18
"8327","2020-05","EMERALD",4
"8328","2020-05","ENDEAVOUR HILLS",19
"8329","2020-05","EPPING",19
"8330","2020-05","ESSENDON",17
"8331","2020-05","ESSENDON NORTH",4
"8332","2020-05","ESSENDON WEST",1
"8333","2020-05","EUMEMMERRING",3
"8334","2020-05","EYNESBURY",5
"8335","2020-05","FAIRFIELD",6
"8336","2020-05","FAWKNER",13
"8337","2020-05","FERNTREE GULLY",16
"8338","2020-05","FERNY CREEK",2
"8339","2020-05","FINGAL",7
"8340","2020-05","FITZROY",8
"8341","2020-05","FITZROY NORTH",4
"8342","2020-05","FLEMINGTON",6
"8343","2020-05","FLINDERS",1
"8344","2020-05","FOOTSCRAY",19
"8345","2020-05","FOREST HILL",8
"8346","2020-05","FRANKSTON",38
"8347","2020-05","FRANKSTON NORTH",7
"8348","2020-05","FRANKSTON SOUTH",12
"8349","2020-05","FRASER RISE",3
"8350","2020-05","GARFIELD",2
"8351","2020-05","GEMBROOK",1
"8352","2020-05","GLADSTONE PARK",4
"8353","2020-05","GLADYSDALE",1
"8354","2020-05","GLEN HUNTLY",8
"8355","2020-05","GLEN IRIS",23
"8356","2020-05","GLEN WAVERLEY",23
"8357","2020-05","GLENROY",30
"8358","2020-05","GOWANBRAE",1
"8359","2020-05","GREENSBOROUGH",15
"8360","2020-05","GREENVALE",7
"8361","2020-05","GRUYERE",1
"8362","2020-05","HADFIELD",10
"8363","2020-05","HALLAM",5
"8364","2020-05","HAMPTON",10
"8365","2020-05","HAMPTON EAST",11
"8366","2020-05","HAMPTON PARK",16
"8367","2020-05","HARKNESS",17
"8368","2020-05","HASTINGS",8
"8369","2020-05","HAWTHORN",8
"8370","2020-05","HAWTHORN EAST",6
"8371","2020-05","HEALESVILLE",9
"8372","2020-05","HEATHERTON",1
"8373","2020-05","HEATHMONT",5
"8374","2020-05","HEIDELBERG",6
"8375","2020-05","HEIDELBERG HEIGHTS",6
"8376","2020-05","HEIDELBERG WEST",9
"8377","2020-05","HIGHETT",14
"8378","2020-05","HILLSIDE",8
"8379","2020-05","HODDLES CREEK",1
"8380","2020-05","HOPPERS CROSSING",23
"8381","2020-05","HUGHESDALE",2
"8382","2020-05","HUNTINGDALE",1
"8383","2020-05","IVANHOE",7
"8384","2020-05","JACANA",1
"8385","2020-05","JUNCTION VILLAGE",1
"8386","2020-05","KALKALLO",5
"8387","2020-05","KALLISTA",1
"8388","2020-05","KALORAMA",1
"8389","2020-05","KEALBA",3
"8390","2020-05","KEILOR",4
"8391","2020-05","KEILOR DOWNS",3
"8392","2020-05","KEILOR EAST",13
"8393","2020-05","KENSINGTON",17
"8394","2020-05","KEW",18
"8395","2020-05","KEW EAST",2
"8396","2020-05","KEYSBOROUGH",21
"8397","2020-05","KILSYTH",14
"8398","2020-05","KILSYTH SOUTH",3
"8399","2020-05","KINGS PARK",2
"8400","2020-05","KINGSBURY",3
"8401","2020-05","KNOXFIELD",5
"8402","2020-05","KOO WEE RUP",2
"8403","2020-05","KOOYONG",1
"8404","2020-05","KURUNJANG",9
"8405","2020-05","LALOR",11
"8406","2020-05","LANG LANG",2
"8407","2020-05","LANGWARRIN",14
"8408","2020-05","LAUNCHING PLACE",4
"8409","2020-05","LAVERTON",8
"8410","2020-05","LILYDALE",17
"8411","2020-05","LOWER PLENTY",4
"8412","2020-05","LYNBROOK",4
"8413","2020-05","LYNDHURST",8
"8414","2020-05","LYSTERFIELD",1
"8415","2020-05","MACLEOD",7
"8416","2020-05","MAIDSTONE",10
"8417","2020-05","MALVERN",6
"8418","2020-05","MALVERN EAST",12
"8419","2020-05","MANOR LAKES",6
"8420","2020-05","MARIBYRNONG",14
"8421","2020-05","MCCRAE",6
"8422","2020-05","MCKINNON",3
"8423","2020-05","MCMAHONS CREEK",1
"8424","2020-05","MEADOW HEIGHTS",5
"8425","2020-05","MELBOURNE",17
"8426","2020-05","MELTON",7
"8427","2020-05","MELTON SOUTH",23
"8428","2020-05","MELTON WEST",11
"8429","2020-05","MENTONE",14
"8430","2020-05","MENZIES CREEK",1
"8431","2020-05","MERNDA",18
"8432","2020-05","MICKLEHAM",17
"8433","2020-05","MIDDLE PARK",4
"8434","2020-05","MILL PARK",14
"8435","2020-05","MILLGROVE",6
"8436","2020-05","MITCHAM",11
"8437","2020-05","MONBULK",6
"8438","2020-05","MONT ALBERT",3
"8439","2020-05","MONT ALBERT NORTH",4
"8440","2020-05","MONTMORENCY",8
"8441","2020-05","MONTROSE",3
"8442","2020-05","MOONEE PONDS",16
"8443","2020-05","MOORABBIN",4
"8444","2020-05","MOOROOLBARK",21
"8445","2020-05","MORDIALLOC",10
"8446","2020-05","MORNINGTON",29
"8447","2020-05","MOUNT BURNETT",1
"8448","2020-05","MOUNT DANDENONG",2
"8449","2020-05","MOUNT ELIZA",17
"8450","2020-05","MOUNT EVELYN",7
"8451","2020-05","MOUNT MARTHA",29
"8452","2020-05","MOUNT WAVERLEY",26
"8453","2020-05","MULGRAVE",12
"8454","2020-05","MURRUMBEENA",10
"8455","2020-05","NAR NAR GOON",1
"8456","2020-05","NARRE WARREN",22
"8457","2020-05","NARRE WARREN NORTH",1
"8458","2020-05","NARRE WARREN SOUTH",18
"8459","2020-05","NEWPORT",10
"8460","2020-05","NIDDRIE",6
"8461","2020-05","NOBLE PARK",13
"8462","2020-05","NOBLE PARK NORTH",4
"8463","2020-05","NORTH MELBOURNE",5
"8464","2020-05","NORTH WARRANDYTE",5
"8465","2020-05","NORTHCOTE",18
"8466","2020-05","NOTTING HILL",3
"8467","2020-05","NUNAWADING",7
"8468","2020-05","OAK PARK",6
"8469","2020-05","OAKLEIGH",5
"8470","2020-05","OAKLEIGH EAST",2
"8471","2020-05","OAKLEIGH SOUTH",7
"8472","2020-05","OFFICER",30
"8473","2020-05","OLINDA",1
"8474","2020-05","ORMOND",8
"8475","2020-05","PAKENHAM",65
"8476","2020-05","PARK ORCHARDS",1
"8477","2020-05","PARKDALE",9
"8478","2020-05","PARKVILLE",1
"8479","2020-05","PASCOE VALE",24
"8480","2020-05","PASCOE VALE SOUTH",6
"8481","2020-05","PATTERSON LAKES",3
"8482","2020-05","PEARCEDALE",1
"8483","2020-05","PLENTY",1
"8484","2020-05","POINT COOK",24
"8485","2020-05","PORT MELBOURNE",13
"8486","2020-05","PRAHRAN",23
"8487","2020-05","PRESTON",26
"8488","2020-05","RED HILL",1
"8489","2020-05","RESEARCH",2
"8490","2020-05","RESERVOIR",47
"8491","2020-05","RICHMOND",19
"8492","2020-05","RINGWOOD",20
"8493","2020-05","RINGWOOD EAST",11
"8494","2020-05","RINGWOOD NORTH",8
"8495","2020-05","ROSANNA",6
"8496","2020-05","ROSEBUD",15
"8497","2020-05","ROWVILLE",21
"8498","2020-05","ROXBURGH PARK",14
"8499","2020-05","RYE",20
"8500","2020-05","SAFETY BEACH",10
"8501","2020-05","SANDHURST",2
"8502","2020-05","SANDRINGHAM",9
"8503","2020-05","SASSAFRAS",2
"8504","2020-05","SCORESBY",3
"8505","2020-05","SEAFORD",21
"8506","2020-05","SEAHOLME",1
"8507","2020-05","SEDDON",3
"8508","2020-05","SEVILLE",3
"8509","2020-05","SHERBROOKE",1
"8510","2020-05","SILVAN",1
"8511","2020-05","SKYE",8
"8512","2020-05","SOMERVILLE",7
"8513","2020-05","SORRENTO",1
"8514","2020-05","SOUTH KINGSVILLE",5
"8515","2020-05","SOUTH MELBOURNE",13
"8516","2020-05","SOUTH MORANG",13
"8517","2020-05","SOUTH YARRA",21
"8518","2020-05","SOUTHBANK",40
"8519","2020-05","SPOTSWOOD",1
"8520","2020-05","SPRINGVALE",4
"8521","2020-05","SPRINGVALE SOUTH",5
"8522","2020-05","ST ALBANS",22
"8523","2020-05","ST ANDREWS",1
"8524","2020-05","ST ANDREWS BEACH",1
"8525","2020-05","ST HELENA",1
"8526","2020-05","ST KILDA",22
"8527","2020-05","ST KILDA EAST",9
"8528","2020-05","ST KILDA WEST",2
"8529","2020-05","STRATHMORE",3
"8530","2020-05","STRATHMORE HEIGHTS",1
"8531","2020-05","STRATHTULLOH",2
"8532","2020-05","SUNBURY",39
"8533","2020-05","SUNSHINE",10
"8534","2020-05","SUNSHINE NORTH",6
"8535","2020-05","SUNSHINE WEST",4
"8536","2020-05","SURREY HILLS",9
"8537","2020-05","SYDENHAM",8
"8538","2020-05","TARNEIT",32
"8539","2020-05","TAYLORS HILL",8
"8540","2020-05","TAYLORS LAKES",6
"8541","2020-05","TECOMA",2
"8542","2020-05","TEMPLESTOWE",6
"8543","2020-05","TEMPLESTOWE LOWER",9
"8544","2020-05","THE BASIN",6
"8545","2020-05","THE PATCH",1
"8546","2020-05","THOMASTOWN",10
"8547","2020-05","THORNBURY",11
"8548","2020-05","THORNHILL PARK",4
"8549","2020-05","TOOLERN VALE",1
"8550","2020-05","TOORAK",4
"8551","2020-05","TOOTGAROOK",4
"8552","2020-05","TRAVANCORE",2
"8553","2020-05","TRUGANINA",25
"8554","2020-05","TULLAMARINE",3
"8555","2020-05","TYABB",2
"8556","2020-05","TYNONG NORTH",1
"8557","2020-05","UPPER FERNTREE GULLY",2
"8558","2020-05","UPWEY",3
"8559","2020-05","VERMONT",7
"8560","2020-05","VERMONT SOUTH",4
"8561","2020-05","VIEWBANK",5
"8562","2020-05","WANDIN EAST",1
"8563","2020-05","WANTIRNA",7
"8564","2020-05","WANTIRNA SOUTH",8
"8565","2020-05","WARBURTON",3
"8566","2020-05","WARNEET",2
"8567","2020-05","WARRANDYTE",1
"8568","2020-05","WARRANWOOD",2
"8569","2020-05","WATERWAYS",1
"8570","2020-05","WATSONIA",7
"8571","2020-05","WATSONIA NORTH",2
"8572","2020-05","WATTLE GLEN",1
"8573","2020-05","WEIR VIEWS",1
"8574","2020-05","WERRIBEE",41
"8575","2020-05","WERRIBEE SOUTH",2
"8576","2020-05","WEST FOOTSCRAY",13
"8577","2020-05","WEST MELBOURNE",3
"8578","2020-05","WESTMEADOWS",6
"8579","2020-05","WHEELERS HILL",8
"8580","2020-05","WHITTLESEA",2
"8581","2020-05","WILLIAMS LANDING",7
"8582","2020-05","WILLIAMSTOWN",12
"8583","2020-05","WILLIAMSTOWN NORTH",1
"8584","2020-05","WINDSOR",3
"8585","2020-05","WOLLERT",35
"8586","2020-05","WONGA PARK",1
"8587","2020-05","WOORI YALLOCK",4
"8588","2020-05","WYNDHAM VALE",15
"8589","2020-05","YARRA GLEN",1
"8590","2020-05","YARRA JUNCTION",2
"8591","2020-05","YARRAMBAT",2
"8592","2020-05","YARRAVILLE",4
"8593","2020-06","ABBOTSFORD",11
"8594","2020-06","ABERFELDIE",4
"8595","2020-06","AINTREE",8
"8596","2020-06","AIRPORT WEST",17
"8597","2020-06","ALBANVALE",5
"8598","2020-06","ALBERT PARK",6
"8599","2020-06","ALBION",6
"8600","2020-06","ALPHINGTON",3
"8601","2020-06","ALTONA",13
"8602","2020-06","ALTONA MEADOWS",12
"8603","2020-06","ALTONA NORTH",20
"8604","2020-06","ARDEER",2
"8605","2020-06","ARMADALE",9
"8606","2020-06","ARTHURS SEAT",1
"8607","2020-06","ASCOT VALE",17
"8608","2020-06","ASHBURTON",7
"8609","2020-06","ASHWOOD",6
"8610","2020-06","ASPENDALE",5
"8611","2020-06","ASPENDALE GARDENS",1
"8612","2020-06","ATTWOOD",2
"8613","2020-06","AVONDALE HEIGHTS",8
"8614","2020-06","AVONSLEIGH",1
"8615","2020-06","BADGER CREEK",1
"8616","2020-06","BALACLAVA",2
"8617","2020-06","BALNARRING BEACH",1
"8618","2020-06","BALWYN",14
"8619","2020-06","BALWYN NORTH",20
"8620","2020-06","BAXTER",5
"8621","2020-06","BAYSWATER",14
"8622","2020-06","BAYSWATER NORTH",16
"8623","2020-06","BEACONSFIELD",7
"8624","2020-06","BEACONSFIELD UPPER",1
"8625","2020-06","BEAUMARIS",10
"8626","2020-06","BELGRAVE",5
"8627","2020-06","BELGRAVE HEIGHTS",3
"8628","2020-06","BELGRAVE SOUTH",1
"8629","2020-06","BELLFIELD",2
"8630","2020-06","BENTLEIGH",20
"8631","2020-06","BENTLEIGH EAST",24
"8632","2020-06","BERWICK",43
"8633","2020-06","BIG PATS CREEK",1
"8634","2020-06","BITTERN",5
"8635","2020-06","BLACK ROCK",8
"8636","2020-06","BLACKBURN",14
"8637","2020-06","BLACKBURN NORTH",8
"8638","2020-06","BLACKBURN SOUTH",5
"8639","2020-06","BLAIRGOWRIE",15
"8640","2020-06","BLIND BIGHT",3
"8641","2020-06","BONBEACH",12
"8642","2020-06","BORONIA",25
"8643","2020-06","BOTANIC RIDGE",11
"8644","2020-06","BOX HILL",9
"8645","2020-06","BOX HILL NORTH",15
"8646","2020-06","BOX HILL SOUTH",13
"8647","2020-06","BRAYBROOK",12
"8648","2020-06","BRIAR HILL",2
"8649","2020-06","BRIGHTON",15
"8650","2020-06","BRIGHTON EAST",8
"8651","2020-06","BROADMEADOWS",8
"8652","2020-06","BROOKFIELD",9
"8653","2020-06","BROOKLYN",1
"8654","2020-06","BRUNSWICK",26
"8655","2020-06","BRUNSWICK EAST",15
"8656","2020-06","BRUNSWICK WEST",11
"8657","2020-06","BULLEEN",6
"8658","2020-06","BUNDOORA",23
"8659","2020-06","BUNYIP",3
"8660","2020-06","BURNSIDE",3
"8661","2020-06","BURNSIDE HEIGHTS",4
"8662","2020-06","BURWOOD",12
"8663","2020-06","BURWOOD EAST",7
"8664","2020-06","CAIRNLEA",4
"8665","2020-06","CAMBERWELL",17
"8666","2020-06","CAMPBELLFIELD",2
"8667","2020-06","CANTERBURY",10
"8668","2020-06","CAPE SCHANCK",4
"8669","2020-06","CAPEL SOUND",11
"8670","2020-06","CARDINIA",1
"8671","2020-06","CARLTON",10
"8672","2020-06","CARLTON NORTH",7
"8673","2020-06","CARNEGIE",10
"8674","2020-06","CAROLINE SPRINGS",26
"8675","2020-06","CARRUM",7
"8676","2020-06","CARRUM DOWNS",26
"8677","2020-06","CAULFIELD",3
"8678","2020-06","CAULFIELD NORTH",6
"8679","2020-06","CAULFIELD SOUTH",9
"8680","2020-06","CHADSTONE",15
"8681","2020-06","CHELSEA",14
"8682","2020-06","CHELSEA HEIGHTS",2
"8683","2020-06","CHELTENHAM",16
"8684","2020-06","CHIRNSIDE PARK",10
"8685","2020-06","CHRISTMAS HILLS",1
"8686","2020-06","CLARINDA",12
"8687","2020-06","CLAYTON",15
"8688","2020-06","CLAYTON SOUTH",12
"8689","2020-06","CLIFTON HILL",6
"8690","2020-06","CLYDE",16
"8691","2020-06","CLYDE NORTH",36
"8692","2020-06","COBBLEBANK",4
"8693","2020-06","COBURG",34
"8694","2020-06","COBURG NORTH",10
"8695","2020-06","COCKATOO",3
"8696","2020-06","COLDSTREAM",2
"8697","2020-06","COLLINGWOOD",9
"8698","2020-06","COOLAROO",2
"8699","2020-06","CRAIGIEBURN",53
"8700","2020-06","CRANBOURNE",16
"8701","2020-06","CRANBOURNE EAST",14
"8702","2020-06","CRANBOURNE NORTH",30
"8703","2020-06","CRANBOURNE SOUTH",1
"8704","2020-06","CRANBOURNE WEST",30
"8705","2020-06","CREMORNE",1
"8706","2020-06","CRIB POINT",5
"8707","2020-06","CROYDON",41
